machine_id,shift_date,shift,planned_time_mins,actual_run_time_mins,good_units,total_units,downtime_mins,downtime_reason,availability,quality,oee
M05,2025-06-09,Day,480,402,798,807,78,Mechanical Failure,0.8375,0.9888,0.8281
M05,2025-06-09,Night,480,357,807,828,123,Planned Maintenance,0.7438,0.9746,0.7249
M06,2025-06-09,Day,480,387,560,659,93,Electrical Fault,0.8062,0.8498,0.6851
M06,2025-06-09,Night,480,438,756,1008,42,Changeover,0.9125,0.75,0.6844
M07,2025-06-09,Day,480,425,730,974,55,Operator Break,0.8854,0.7495,0.6636
M07,2025-06-09,Night,480,450,735,981,30,Mechanical Failure,0.9375,0.7492,0.7024
M08,2025-06-09,Day,480,391,688,695,89,Quality Check Hold,0.8146,0.9899,0.8064
M08,2025-06-09,Night,480,349,779,787,131,Planned Maintenance,0.7271,0.9898,0.7197
M01,2025-06-10,Day,480,406,952,962,74,Operator Break,0.8458,0.9896,0.837
M01,2025-06-10,Night,480,454,723,908,26,Mechanical Failure,0.9458,0.7963,0.7531
M02,2025-06-10,Day,480,404,835,943,76,Changeover,0.8417,0.8855,0.7453
M02,2025-06-10,Night,480,339,605,627,141,Electrical Fault,0.7062,0.9649,0.6814
M03,2025-06-10,Day,480,412,745,838,68,Changeover,0.8583,0.889,0.763
M03,2025-06-10,Night,480,380,634,755,100,Quality Check Hold,0.7917,0.8397,0.6648
M04,2025-06-10,Day,480,361,680,704,119,Operator Break,0.7521,0.9659,0.7265
M04,2025-06-10,Night,480,413,683,911,67,None,0.8604,0.7497,0.645
M05,2025-06-10,Day,480,421,800,881,59,Material Shortage,0.8771,0.9081,0.7965
M05,2025-06-10,Night,480,398,749,833,82,Planned Maintenance,0.8292,0.8992,0.7456
M06,2025-06-10,Day,480,469,611,815,11,Electrical Fault,0.9771,0.7497,0.7325
M06,2025-06-10,Night,480,395,564,752,85,Material Shortage,0.8229,0.75,0.6172
M07,2025-06-10,Day,480,402,668,881,78,Operator Break,0.8375,0.7582,0.635
M07,2025-06-10,Night,480,442,741,989,38,Mechanical Failure,0.9208,0.7492,0.6899
M08,2025-06-10,Day,480,344,745,753,136,Planned Maintenance,0.7167,0.9894,0.7091
M08,2025-06-10,Night,480,342,632,639,138,Material Shortage,0.7125,0.989,0.7047
M01,2025-06-11,Day,480,378,681,688,102,None,0.7875,0.9898,0.7795
M01,2025-06-11,Night,480,417,629,789,63,Quality Check Hold,0.8688,0.7972,0.6926
M02,2025-06-11,Day,480,352,756,764,128,Planned Maintenance,0.7333,0.9895,0.7256
M02,2025-06-11,Night,480,362,571,656,118,Changeover,0.7542,0.8704,0.6565
M03,2025-06-11,Day,480,387,670,704,93,Electrical Fault,0.8062,0.9517,0.7673
M03,2025-06-11,Night,480,412,642,856,68,Planned Maintenance,0.8583,0.75,0.6437
M04,2025-06-11,Day,480,467,628,838,13,Material Shortage,0.9729,0.7494,0.7291
M04,2025-06-11,Night,480,345,531,650,135,Planned Maintenance,0.7188,0.8169,0.5872
M05,2025-06-11,Day,480,462,753,844,18,Mechanical Failure,0.9625,0.8922,0.8587
M05,2025-06-11,Night,480,420,649,792,60,Quality Check Hold,0.875,0.8194,0.717
M06,2025-06-11,Day,480,378,703,812,102,Quality Check Hold,0.7875,0.8658,0.6818
M06,2025-06-11,Night,480,373,578,767,107,Material Shortage,0.7771,0.7536,0.5856
M07,2025-06-11,Night,480,423,651,868,57,Changeover,0.8812,0.75,0.6609
M08,2025-06-11,Day,480,436,844,985,44,Mechanical Failure,0.9083,0.8569,0.7783
M08,2025-06-11,Night,480,404,770,953,76,Mechanical Failure,0.8417,0.808,0.6801
M01,2025-06-12,Day,480,374,793,802,106,Changeover,0.7792,0.9888,0.7705
M01,2025-06-12,Night,480,465,701,893,15,Quality Check Hold,0.9688,0.785,0.7605
M02,2025-06-12,Day,480,357,636,643,123,Electrical Fault,0.7438,0.9891,0.7357
M02,2025-06-12,Night,480,361,605,644,119,Mechanical Failure,0.7521,0.9394,0.7065
M03,2025-06-12,Day,480,371,609,629,109,Mechanical Failure,0.7729,0.9682,0.7483
M03,2025-06-12,Night,480,350,624,738,130,Planned Maintenance,0.7292,0.8455,0.6165
M04,2025-06-12,Day,480,455,794,1057,25,Mechanical Failure,0.9479,0.7512,0.7121
M04,2025-06-12,Night,480,353,673,770,127,None,0.7354,0.874,0.6427
M05,2025-06-12,Day,480,357,715,723,123,Quality Check Hold,0.7438,0.9889,0.7355
M05,2025-06-12,Night,480,405,636,712,75,Electrical Fault,0.8438,0.8933,0.7538
M06,2025-06-12,Day,480,468,667,890,12,Mechanical Failure,0.975,0.7494,0.7307
M06,2025-06-12,Night,480,426,734,979,54,Material Shortage,0.8875,0.7497,0.6654
M07,2025-06-12,Day,480,452,738,985,28,Planned Maintenance,0.9417,0.7492,0.7055
M07,2025-06-12,Night,480,344,482,624,136,Material Shortage,0.7167,0.7724,0.5536
M08,2025-06-12,Day,480,346,641,648,134,Electrical Fault,0.7208,0.9892,0.713
M08,2025-06-12,Night,480,372,700,762,108,Electrical Fault,0.775,0.9186,0.7119
M01,2025-06-13,Day,480,338,643,650,142,Changeover,0.7042,0.9892,0.6966
M01,2025-06-13,Night,480,468,639,853,12,Operator Break,0.975,0.7491,0.7304
M02,2025-06-13,Day,480,393,676,718,87,Material Shortage,0.8188,0.9415,0.7709
M02,2025-06-13,Night,480,435,651,815,45,Mechanical Failure,0.9062,0.7988,0.7239
M03,2025-06-13,Day,480,375,759,773,105,Electrical Fault,0.7812,0.9819,0.7671
M03,2025-06-13,Night,480,457,699,933,23,Quality Check Hold,0.9521,0.7492,0.7133
M04,2025-06-13,Day,480,343,670,677,137,None,0.7146,0.9897,0.7072
M04,2025-06-13,Night,480,341,701,761,139,Planned Maintenance,0.7104,0.9212,0.6544
M05,2025-06-13,Day,480,448,856,911,32,Mechanical Failure,0.9333,0.9396,0.8769
M05,2025-06-13,Night,480,353,681,688,127,Material Shortage,0.7354,0.9898,0.7279
M06,2025-06-13,Day,480,461,683,911,19,Quality Check Hold,0.9604,0.7497,0.72
M06,2025-06-13,Night,480,388,633,845,92,Mechanical Failure,0.8083,0.7491,0.6055
M07,2025-06-13,Day,480,359,533,679,121,Planned Maintenance,0.7479,0.785,0.5871
M07,2025-06-13,Night,480,437,586,782,43,Planned Maintenance,0.9104,0.7494,0.6823
M08,2025-06-13,Day,480,337,616,623,143,Changeover,0.7021,0.9888,0.6942
M01,2025-06-14,Day,480,454,692,811,26,Changeover,0.9458,0.8533,0.8071
M01,2025-06-14,Night,480,461,648,844,19,Quality Check Hold,0.9604,0.7678,0.7374
M02,2025-06-14,Day,480,464,751,931,16,Changeover,0.9667,0.8067,0.7798
M02,2025-06-14,Night,480,458,703,938,22,Planned Maintenance,0.9542,0.7495,0.7152
M03,2025-06-14,Day,480,381,768,840,99,Changeover,0.7938,0.9143,0.7258
M03,2025-06-14,Night,480,440,652,854,40,Planned Maintenance,0.9167,0.7635,0.6999
M04,2025-06-14,Day,480,440,727,945,40,Mechanical Failure,0.9167,0.7693,0.7052
M04,2025-06-14,Night,480,353,508,649,127,Mechanical Failure,0.7354,0.7827,0.5756
M05,2025-06-14,Day,480,406,796,805,74,Operator Break,0.8458,0.9888,0.8363
M05,2025-06-14,Night,480,349,687,704,131,Planned Maintenance,0.7271,0.9759,0.7096
M06,2025-06-14,Day,480,352,660,712,128,Changeover,0.7333,0.927,0.6798
M06,2025-06-14,Night,480,456,664,886,24,Material Shortage,0.95,0.7494,0.7119
M07,2025-06-14,Day,480,383,633,844,97,Mechanical Failure,0.7979,0.75,0.5984
M07,2025-06-14,Night,480,360,654,854,120,Quality Check Hold,0.75,0.7658,0.5744
M08,2025-06-14,Day,480,348,806,815,132,Changeover,0.725,0.989,0.717
M08,2025-06-14,Night,480,413,625,789,67,Operator Break,0.8604,0.7921,0.6815
M01,2025-06-15,Day,480,393,844,853,87,Mechanical Failure,0.8188,0.9894,0.8101
M01,2025-06-15,Night,480,404,884,991,76,Planned Maintenance,0.8417,0.892,0.7508
M02,2025-06-15,Day,480,440,777,860,40,Mechanical Failure,0.9167,0.9035,0.8282
M02,2025-06-15,Night,480,385,651,719,95,Operator Break,0.8021,0.9054,0.7262
M03,2025-06-15,Day,480,410,778,924,70,Planned Maintenance,0.8542,0.842,0.7192
M03,2025-06-15,Night,480,417,681,909,63,Changeover,0.8688,0.7492,0.6509
M04,2025-06-15,Day,480,344,591,627,136,None,0.7167,0.9426,0.6756
M04,2025-06-15,Night,480,412,686,904,68,Quality Check Hold,0.8583,0.7588,0.6513
M05,2025-06-15,Day,480,370,711,719,110,None,0.7708,0.9889,0.7622
M05,2025-06-15,Night,480,469,734,979,11,Mechanical Failure,0.9771,0.7497,0.7325
M06,2025-06-15,Day,480,429,730,974,51,Mechanical Failure,0.8938,0.7495,0.6699
M06,2025-06-15,Night,480,354,520,692,126,Quality Check Hold,0.7375,0.7514,0.5542
M07,2025-06-15,Day,480,422,539,719,58,Mechanical Failure,0.8792,0.7497,0.6591
M07,2025-06-15,Night,480,373,575,767,107,Planned Maintenance,0.7771,0.7497,0.5826
M08,2025-06-15,Day,480,368,680,687,112,Operator Break,0.7667,0.9898,0.7589
M08,2025-06-15,Night,480,405,724,879,75,Mechanical Failure,0.8438,0.8237,0.695
M01,2025-06-16,Day,480,364,820,829,116,Planned Maintenance,0.7583,0.9891,0.75
M01,2025-06-16,Night,480,341,687,694,139,Operator Break,0.7104,0.9899,0.7032
M02,2025-06-16,Day,480,422,683,789,58,Operator Break,0.8792,0.8657,0.7611
M02,2025-06-16,Night,480,433,688,854,47,Planned Maintenance,0.9021,0.8056,0.7267
M03,2025-06-16,Day,480,382,776,835,98,Mechanical Failure,0.7958,0.9293,0.7395
M03,2025-06-16,Night,480,417,716,908,63,Mechanical Failure,0.8688,0.7885,0.685
M04,2025-06-16,Day,480,341,627,653,139,Changeover,0.7104,0.9602,0.6821
M04,2025-06-16,Night,480,466,819,1093,14,Operator Break,0.9708,0.7493,0.7274
M05,2025-06-16,Day,480,429,762,788,51,None,0.8938,0.967,0.8643
M05,2025-06-16,Night,480,421,578,740,59,Operator Break,0.8771,0.7811,0.6851
M06,2025-06-16,Day,480,436,693,925,44,Changeover,0.9083,0.7492,0.6805
M07,2025-06-16,Day,480,374,522,696,106,None,0.7792,0.75,0.5844
M07,2025-06-16,Night,480,358,624,832,122,Material Shortage,0.7458,0.75,0.5594
M08,2025-06-16,Day,480,338,623,630,142,Changeover,0.7042,0.9889,0.6964
M08,2025-06-16,Night,480,447,601,802,33,Changeover,0.9312,0.7494,0.6978
M01,2025-06-17,Day,480,336,655,662,144,None,0.7,0.9894,0.6926
M01,2025-06-17,Night,480,377,793,850,103,Mechanical Failure,0.7854,0.9329,0.7327
M02,2025-06-17,Day,480,338,774,782,142,Electrical Fault,0.7042,0.9898,0.697
M02,2025-06-17,Night,480,425,754,998,55,Electrical Fault,0.8854,0.7555,0.6689
M03,2025-06-17,Day,480,429,755,945,51,Electrical Fault,0.8938,0.7989,0.7141
M03,2025-06-17,Night,480,402,639,853,78,Operator Break,0.8375,0.7491,0.6274
M04,2025-06-17,Day,480,360,687,783,120,Operator Break,0.75,0.8774,0.658
M04,2025-06-17,Night,480,442,683,911,38,Material Shortage,0.9208,0.7497,0.6903
M05,2025-06-17,Day,480,345,631,638,135,Changeover,0.7188,0.989,0.7109
M05,2025-06-17,Night,480,405,622,730,75,Material Shortage,0.8438,0.8521,0.719
M06,2025-06-17,Day,480,433,565,754,47,None,0.9021,0.7493,0.6759
M06,2025-06-17,Night,480,450,805,1074,30,Mechanical Failure,0.9375,0.7495,0.7027
M07,2025-06-17,Day,480,415,576,768,65,Material Shortage,0.8646,0.75,0.6484
M08,2025-06-17,Day,480,401,852,911,79,Quality Check Hold,0.8354,0.9352,0.7813
M08,2025-06-17,Night,480,388,574,690,92,Changeover,0.8083,0.8319,0.6724
M01,2025-06-18,Night,480,412,865,999,68,Material Shortage,0.8583,0.8659,0.7432
M02,2025-06-18,Day,480,339,627,634,141,Mechanical Failure,0.7062,0.989,0.6984
M02,2025-06-18,Night,480,467,777,1037,13,Mechanical Failure,0.9729,0.7493,0.729
M03,2025-06-18,Day,480,434,646,835,46,Quality Check Hold,0.9042,0.7737,0.6996
M03,2025-06-18,Night,480,419,737,983,61,Material Shortage,0.8729,0.7497,0.6544
M04,2025-06-18,Day,480,381,701,764,99,None,0.7938,0.9175,0.7283
M04,2025-06-18,Night,480,454,741,989,26,None,0.9458,0.7492,0.7086
M05,2025-06-18,Day,480,347,649,656,133,Electrical Fault,0.7229,0.9893,0.7152
M05,2025-06-18,Night,480,463,728,899,17,Planned Maintenance,0.9646,0.8098,0.7811
M06,2025-06-18,Day,480,457,619,826,23,Quality Check Hold,0.9521,0.7494,0.7135
M06,2025-06-18,Night,480,454,814,1086,26,Material Shortage,0.9458,0.7495,0.7089
M07,2025-06-18,Day,480,343,657,772,137,Material Shortage,0.7146,0.851,0.6081
M07,2025-06-18,Night,480,425,711,949,55,None,0.8854,0.7492,0.6633
M08,2025-06-18,Day,480,441,762,859,39,Mechanical Failure,0.9188,0.8871,0.8151
M08,2025-06-18,Night,480,419,642,776,61,None,0.8729,0.8273,0.7222
M01,2025-06-19,Day,480,421,857,937,59,Planned Maintenance,0.8771,0.9146,0.8022
M01,2025-06-19,Night,480,360,647,705,120,Mechanical Failure,0.75,0.9177,0.6883
M02,2025-06-19,Day,480,463,674,797,17,Quality Check Hold,0.9646,0.8457,0.8158
M02,2025-06-19,Night,480,394,673,819,86,None,0.8208,0.8217,0.6745
M03,2025-06-19,Day,480,344,607,614,136,Quality Check Hold,0.7167,0.9886,0.7085
M03,2025-06-19,Night,480,436,702,936,44,Mechanical Failure,0.9083,0.75,0.6812
M04,2025-06-19,Day,480,428,648,790,52,Material Shortage,0.8917,0.8203,0.7315
M04,2025-06-19,Night,480,464,620,827,16,Planned Maintenance,0.9667,0.7497,0.7247
M05,2025-06-19,Day,480,357,735,743,123,Material Shortage,0.7438,0.9892,0.7358
M05,2025-06-19,Night,480,364,622,672,116,Mechanical Failure,0.7583,0.9256,0.7019
M06,2025-06-19,Day,480,360,581,664,120,Operator Break,0.75,0.875,0.6562
M06,2025-06-19,Night,480,424,585,780,56,Planned Maintenance,0.8833,0.75,0.6625
M07,2025-06-19,Day,480,467,789,1053,13,Planned Maintenance,0.9729,0.7493,0.729
M07,2025-06-19,Night,480,419,696,929,61,Planned Maintenance,0.8729,0.7492,0.654
M08,2025-06-19,Day,480,420,845,920,60,Material Shortage,0.875,0.9185,0.8037
M08,2025-06-19,Night,480,364,543,626,116,Changeover,0.7583,0.8674,0.6577
M01,2025-06-20,Day,480,414,793,809,66,Mechanical Failure,0.8625,0.9802,0.8454
M01,2025-06-20,Night,480,416,717,913,64,Material Shortage,0.8667,0.7853,0.6806
M02,2025-06-20,Day,480,396,734,751,84,Changeover,0.825,0.9774,0.8064
M02,2025-06-20,Night,480,465,654,873,15,Quality Check Hold,0.9688,0.7491,0.7257
M03,2025-06-20,Day,480,395,657,737,85,Changeover,0.8229,0.8915,0.7336
M03,2025-06-20,Night,480,429,737,983,51,Changeover,0.8938,0.7497,0.6701
M04,2025-06-20,Day,480,423,873,1034,57,None,0.8812,0.8443,0.744
M04,2025-06-20,Night,480,403,655,874,77,Electrical Fault,0.8396,0.7494,0.6292
M05,2025-06-20,Day,480,451,737,864,29,Planned Maintenance,0.9396,0.853,0.8015
M05,2025-06-20,Night,480,402,726,783,78,Mechanical Failure,0.8375,0.9272,0.7765
M06,2025-06-20,Day,480,381,706,866,99,Electrical Fault,0.7938,0.8152,0.6471
M06,2025-06-20,Night,480,431,790,1054,49,Material Shortage,0.8979,0.7495,0.673
M07,2025-06-20,Day,480,393,563,729,87,Operator Break,0.8188,0.7723,0.6324
M07,2025-06-20,Night,480,463,767,1023,17,Mechanical Failure,0.9646,0.7498,0.7233
M08,2025-06-20,Night,480,397,719,854,83,Planned Maintenance,0.8271,0.8419,0.6963
M01,2025-06-21,Day,480,350,653,660,130,Mechanical Failure,0.7292,0.9894,0.7215
M01,2025-06-21,Night,480,438,661,796,42,Operator Break,0.9125,0.8304,0.7577
M02,2025-06-21,Day,480,370,631,642,110,None,0.7708,0.9829,0.7576
M02,2025-06-21,Night,480,389,665,807,91,Mechanical Failure,0.8104,0.824,0.6678
M03,2025-06-21,Day,480,377,738,777,103,Planned Maintenance,0.7854,0.9498,0.746
M03,2025-06-21,Night,480,453,773,1031,27,Electrical Fault,0.9438,0.7498,0.7077
M04,2025-06-21,Day,480,339,651,658,141,Material Shortage,0.7062,0.9894,0.6987
M04,2025-06-21,Night,480,376,515,628,104,None,0.7833,0.8201,0.6424
M05,2025-06-21,Day,480,455,813,892,25,Planned Maintenance,0.9479,0.9114,0.8639
M06,2025-06-21,Day,480,363,691,823,117,Material Shortage,0.7562,0.8396,0.6349
M06,2025-06-21,Night,480,463,656,875,17,Operator Break,0.9646,0.7497,0.7232
M07,2025-06-21,Day,480,365,540,654,115,Mechanical Failure,0.7604,0.8257,0.6279
M07,2025-06-21,Night,480,352,534,712,128,Planned Maintenance,0.7333,0.75,0.55
M08,2025-06-21,Day,480,455,840,1032,25,Electrical Fault,0.9479,0.814,0.7716
M08,2025-06-21,Night,480,355,611,631,125,Mechanical Failure,0.7396,0.9683,0.7162
M01,2025-06-22,Day,480,461,662,804,19,Quality Check Hold,0.9604,0.8234,0.7908
M01,2025-06-22,Night,480,436,775,922,44,Changeover,0.9083,0.8406,0.7635
M02,2025-06-22,Day,480,435,654,719,45,Material Shortage,0.9062,0.9096,0.8243
M02,2025-06-22,Night,480,443,595,790,37,None,0.9229,0.7532,0.6951
M03,2025-06-22,Day,480,441,809,928,39,Material Shortage,0.9188,0.8718,0.801
M03,2025-06-22,Night,480,376,617,766,104,Planned Maintenance,0.7833,0.8055,0.6309
M04,2025-06-22,Day,480,408,662,796,72,None,0.85,0.8317,0.7069
M05,2025-06-22,Day,480,364,798,807,116,Mechanical Failure,0.7583,0.9888,0.7498
M05,2025-06-22,Night,480,422,650,790,58,Operator Break,0.8792,0.8228,0.7234
M06,2025-06-22,Day,480,394,802,970,86,Material Shortage,0.8208,0.8268,0.6786
M06,2025-06-22,Night,480,355,528,645,125,Electrical Fault,0.7396,0.8186,0.6054
M07,2025-06-22,Day,480,449,629,839,31,Material Shortage,0.9354,0.7497,0.7013
M07,2025-06-22,Night,480,453,629,839,27,Mechanical Failure,0.9438,0.7497,0.7076
M08,2025-06-22,Day,480,388,672,723,92,Quality Check Hold,0.8083,0.9295,0.7513
M08,2025-06-22,Night,480,360,644,730,120,Mechanical Failure,0.75,0.8822,0.6616
M01,2025-06-23,Day,480,347,767,775,133,Electrical Fault,0.7229,0.9897,0.7155
M01,2025-06-23,Night,480,425,782,992,55,Mechanical Failure,0.8854,0.7883,0.698
M02,2025-06-23,Day,480,346,621,628,134,Changeover,0.7208,0.9889,0.7128
M02,2025-06-23,Night,480,428,853,1044,52,Mechanical Failure,0.8917,0.817,0.7285
M03,2025-06-23,Day,480,434,724,876,46,Changeover,0.9042,0.8265,0.7473
M03,2025-06-23,Night,480,382,608,733,98,Planned Maintenance,0.7958,0.8295,0.6601
M04,2025-06-23,Day,480,357,611,657,123,None,0.7438,0.93,0.6917
M04,2025-06-23,Night,480,395,716,930,85,Material Shortage,0.8229,0.7699,0.6336
M05,2025-06-23,Day,480,465,887,1040,15,None,0.9688,0.8529,0.8263
M05,2025-06-23,Night,480,347,754,762,133,None,0.7229,0.9895,0.7153
M06,2025-06-23,Day,480,444,620,827,36,Changeover,0.925,0.7497,0.6935
M06,2025-06-23,Night,480,414,537,716,66,Changeover,0.8625,0.75,0.6469
M07,2025-06-23,Day,480,461,748,998,19,Quality Check Hold,0.9604,0.7495,0.7198
M07,2025-06-23,Night,480,403,635,847,77,Mechanical Failure,0.8396,0.7497,0.6294
M08,2025-06-23,Day,480,420,739,867,60,Mechanical Failure,0.875,0.8524,0.7458
M08,2025-06-23,Night,480,339,654,668,141,Material Shortage,0.7062,0.979,0.6914
M01,2025-06-24,Day,480,438,833,941,42,Planned Maintenance,0.9125,0.8852,0.8077
M01,2025-06-24,Night,480,455,623,831,25,Material Shortage,0.9479,0.7497,0.7106
M02,2025-06-24,Day,480,391,743,776,89,Planned Maintenance,0.8146,0.9575,0.78
M02,2025-06-24,Night,480,423,599,753,57,Quality Check Hold,0.8812,0.7955,0.701
M03,2025-06-24,Day,480,470,768,1025,10,Planned Maintenance,0.9792,0.7493,0.7337
M03,2025-06-24,Night,480,363,663,777,117,Planned Maintenance,0.7562,0.8533,0.6453
M04,2025-06-24,Day,480,401,609,688,79,None,0.8354,0.8852,0.7395
M04,2025-06-24,Night,480,409,690,921,71,Operator Break,0.8521,0.7492,0.6384
M05,2025-06-24,Day,480,402,751,759,78,Planned Maintenance,0.8375,0.9895,0.8287
M05,2025-06-24,Night,480,357,787,804,123,Quality Check Hold,0.7438,0.9789,0.7281
M06,2025-06-24,Day,480,400,612,769,80,Changeover,0.8333,0.7958,0.6631
M06,2025-06-24,Night,480,418,657,876,62,Material Shortage,0.8708,0.75,0.6531
M07,2025-06-24,Day,480,353,595,758,127,Mechanical Failure,0.7354,0.785,0.5773
M07,2025-06-24,Night,480,359,573,755,121,Changeover,0.7479,0.7589,0.5676
M08,2025-06-24,Day,480,376,715,723,104,Electrical Fault,0.7833,0.9889,0.7746
M08,2025-06-24,Night,480,397,604,695,83,Mechanical Failure,0.8271,0.8691,0.7188
M01,2025-06-25,Day,480,364,653,660,116,Material Shortage,0.7583,0.9894,0.7503
M01,2025-06-25,Night,480,455,714,890,25,Planned Maintenance,0.9479,0.8022,0.7604
M02,2025-06-25,Day,480,378,800,862,102,Quality Check Hold,0.7875,0.9281,0.7309
M02,2025-06-25,Night,480,387,618,750,93,Quality Check Hold,0.8062,0.824,0.6643
M03,2025-06-25,Day,480,447,811,970,33,Material Shortage,0.9312,0.8361,0.7786
M03,2025-06-25,Night,480,412,815,1015,68,Planned Maintenance,0.8583,0.803,0.6892
M04,2025-06-25,Day,480,404,688,775,76,Planned Maintenance,0.8417,0.8877,0.7472
M04,2025-06-25,Night,480,351,683,792,129,Planned Maintenance,0.7312,0.8624,0.6306
M05,2025-06-25,Day,480,449,707,826,31,Mechanical Failure,0.9354,0.8559,0.8006
M05,2025-06-25,Night,480,374,726,744,106,Planned Maintenance,0.7792,0.9758,0.7603
M06,2025-06-25,Day,480,379,538,686,101,Quality Check Hold,0.7896,0.7843,0.6193
M06,2025-06-25,Night,480,401,660,880,79,Changeover,0.8354,0.75,0.6266
M07,2025-06-25,Day,480,401,529,706,79,Operator Break,0.8354,0.7493,0.626
M07,2025-06-25,Night,480,413,725,967,67,Mechanical Failure,0.8604,0.7497,0.645
M08,2025-06-25,Day,480,391,692,740,89,Electrical Fault,0.8146,0.9351,0.7617
M08,2025-06-25,Night,480,382,785,888,98,Electrical Fault,0.7958,0.884,0.7035
M01,2025-06-26,Day,480,365,681,688,115,Material Shortage,0.7604,0.9898,0.7526
M01,2025-06-26,Night,480,449,684,833,31,Mechanical Failure,0.9354,0.8211,0.7681
M02,2025-06-26,Day,480,437,611,767,43,Planned Maintenance,0.9104,0.7966,0.7252
M02,2025-06-26,Night,480,357,741,785,123,Operator Break,0.7438,0.9439,0.7021
M03,2025-06-26,Day,480,431,842,978,49,Mechanical Failure,0.8979,0.8609,0.773
M03,2025-06-26,Night,480,397,688,918,83,Mechanical Failure,0.8271,0.7495,0.6199
M04,2025-06-26,Night,480,340,772,832,140,Changeover,0.7083,0.9279,0.6572
M05,2025-06-26,Day,480,431,781,802,49,Planned Maintenance,0.8979,0.9738,0.8744
M05,2025-06-26,Night,480,360,732,770,120,Electrical Fault,0.75,0.9506,0.713
M06,2025-06-26,Day,480,351,551,655,129,Changeover,0.7312,0.8412,0.6151
M06,2025-06-26,Night,480,451,628,838,29,Planned Maintenance,0.9396,0.7494,0.7041
M07,2025-06-26,Day,480,447,779,1039,33,Changeover,0.9312,0.7498,0.6982
M07,2025-06-26,Night,480,398,608,811,82,Changeover,0.8292,0.7497,0.6217
M08,2025-06-26,Day,480,409,607,669,71,Mechanical Failure,0.8521,0.9073,0.7731
M08,2025-06-26,Night,480,354,653,734,126,Operator Break,0.7375,0.8896,0.6561
M01,2025-06-27,Day,480,392,729,764,88,Material Shortage,0.8167,0.9542,0.7793
M01,2025-06-27,Night,480,384,695,756,96,Changeover,0.8,0.9193,0.7354
M02,2025-06-27,Day,480,441,707,859,39,Quality Check Hold,0.9188,0.8231,0.7563
M02,2025-06-27,Night,480,364,621,696,116,Changeover,0.7583,0.8922,0.6766
M03,2025-06-27,Day,480,405,635,741,75,Changeover,0.8438,0.857,0.7231
M03,2025-06-27,Night,480,407,703,904,73,None,0.8479,0.7777,0.6594
M04,2025-06-27,Day,480,460,705,941,20,Quality Check Hold,0.9583,0.7492,0.718
M04,2025-06-27,Night,480,418,659,879,62,Planned Maintenance,0.8708,0.7497,0.6528
M05,2025-06-27,Day,480,372,778,786,108,Operator Break,0.775,0.9898,0.7671
M05,2025-06-27,Night,480,356,678,685,124,Electrical Fault,0.7417,0.9898,0.7341
M06,2025-06-27,Day,480,462,585,780,18,Planned Maintenance,0.9625,0.75,0.7219
